Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,112.370003,113.389999,111.510002,113.330002,84.578484,118944600
2010-01-05,113.260002,113.680000,112.849998,113.629997,84.802368,111579900
2010-01-06,113.519997,113.989998,113.430000,113.709999,84.862076,116074400
2010-01-07,113.500000,114.330002,113.180000,114.190002,85.220299,131091100
2010-01-08,113.889999,114.620003,113.660004,114.570000,85.503899,126402800
2010-01-11,115.080002,115.129997,114.239998,114.730003,85.623322,106375700
2010-01-12,113.970001,114.209999,113.220001,113.660004,84.824738,163333500
2010-01-13,113.949997,114.940002,113.370003,114.620003,85.541237,161822000
2010-01-14,114.489998,115.139999,114.419998,114.930000,85.772552,115718800
2010-01-15,114.730003,114.839996,113.199997,113.639999,84.809845,212283100
2010-01-19,113.620003,115.129997,113.589996,115.059998,85.869537,139172700
2010-01-20,114.279999,114.449997,112.980003,113.889999,84.996429,216490200
2010-01-21,113.919998,114.269997,111.559998,111.699997,83.362022,344859600
2010-01-22,111.199997,111.739998,109.089996,109.209999,81.503716,345942400
2010-01-25,110.209999,110.410004,109.410004,109.769997,81.921661,186937500
2010-01-26,109.339996,110.470001,109.040001,109.309998,81.578331,211168800
2010-01-27,109.169998,110.080002,108.330002,109.830002,81.966408,271863600
2010-01-28,110.190002,110.250000,107.910004,108.570000,81.026100,316104000
2010-01-29,109.040001,109.800003,107.220001,107.389999,80.145462,310677600
2010-02-01,108.150002,109.070000,107.500000,109.059998,81.391777,187865000
2010-02-02,109.260002,110.589996,108.879997,110.379997,82.376900,216327900
2010-02-03,109.879997,110.480003,109.510002,109.830002,81.966408,172730700
2010-02-04,108.980003,109.029999,106.419998,106.440002,79.436424,356715700
2010-02-05,106.559998,106.879997,104.580002,106.660004,79.600655,493585800
2010-02-08,106.739998,107.330002,105.809998,105.889999,79.025970,224166900
2010-02-09,107.129997,108.150002,106.269997,107.220001,80.018578,337820500
2010-02-10,107.050003,107.599998,106.110001,107.010002,79.861847,240511500
2010-02-11,106.870003,108.250000,106.250000,108.129997,80.697685,223591600
2010-02-12,106.989998,108.099998,106.510002,108.040001,80.630531,304622100
2010-02-16,108.860001,109.849998,107.820000,109.739998,81.899246,159317500
2010-02-17,110.269997,110.410004,109.739998,110.260002,82.287338,168845100
2010-02-18,110.080002,111.139999,110.040001,110.910004,82.772430,193708600
2010-02-19,110.620003,111.570000,110.360001,111.139999,82.944069,222684900
2010-02-22,111.550003,111.580002,110.830002,111.160004,82.959007,132346900
2010-02-23,110.860001,111.199997,109.519997,109.809998,81.951492,207497000
2010-02-24,110.139999,111.000000,109.860001,110.820000,82.705269,176350700
2010-02-25,109.239998,110.750000,108.940002,110.669998,82.593300,259634700
2010-02-26,110.769997,111.120003,110.110001,110.739998,82.645523,173589300
2010-03-01,111.199997,112.000000,111.169998,111.889999,83.503815,147709700
2010-03-02,112.370003,112.739998,112.000000,112.199997,83.735146,160992400
2010-03-03,112.489998,112.970001,112.019997,112.300003,83.809799,150785000
2010-03-04,112.449997,112.800003,112.029999,112.639999,84.063538,135770400
2010-03-05,113.370003,114.339996,113.099998,114.250000,85.265099,176118800
2010-03-08,114.260002,114.519997,114.070000,114.269997,85.280014,114631200
2010-03-09,113.930000,114.989998,113.870003,114.459999,85.421799,154556700
2010-03-10,114.510002,115.279999,114.410004,114.970001,85.802422,186088800
2010-03-11,114.699997,115.480003,114.349998,115.449997,86.160645,160791100
2010-03-12,115.949997,115.970001,115.139999,115.459999,86.168106,162074800
2010-03-15,115.260002,115.570000,114.599998,115.489998,86.190475,146816800
2010-03-16,115.809998,116.519997,115.489998,116.410004,86.877121,168673000
2010-03-17,116.760002,117.480003,116.419998,117.099998,87.392014,177468100
2010-03-18,117.110001,117.269997,116.570000,117.040001,87.347260,196509100
2010-03-19,115.970001,117.290001,115.519997,115.970001,86.905128,226641100
2010-03-22,115.309998,116.800003,115.239998,116.589996,87.369759,184477800
2010-03-23,116.760002,117.510002,116.379997,117.410004,87.984207,182941600
2010-03-24,116.970001,117.430000,115.580002,116.839996,87.557106,196072600
2010-03-25,117.629997,118.169998,116.510002,116.650002,87.414719,223396300
2010-03-26,116.870003,117.419998,116.120003,116.580002,87.362244,205808500
2010-03-29,117.169998,117.529999,116.690002,117.320000,87.916817,134513500
2010-03-30,117.459999,117.830002,116.910004,117.400002,87.976746,145772500
2010-03-31,116.949997,117.519997,116.610001,117.000000,87.677002,161078700
2010-04-01,117.800003,118.250000,117.099998,117.800003,88.276505,161215200
2010-04-05,118.250000,118.839996,117.919998,118.760002,88.995895,105847600
2010-04-06,118.419998,119.250000,118.290001,119.040001,89.205719,110384200
2010-04-07,118.800003,119.360001,117.809998,118.360001,88.696152,184576300
2010-04-08,117.949997,118.970001,117.599998,118.769997,89.003387,158704000
2010-04-09,119.019997,119.599998,118.800003,119.550003,89.587891,133006500
2010-04-12,119.699997,120.050003,119.559998,119.739998,89.730309,110279000
2010-04-13,119.620003,120.040001,119.000000,119.830002,89.797737,125043600
2010-04-14,120.269997,121.190002,120.080002,121.190002,90.816879,161609000
2010-04-15,120.989998,121.570000,120.949997,121.290001,90.891815,144615300
2010-04-16,120.860001,121.290001,118.750000,119.360001,89.445511,366786700
2010-04-19,119.010002,119.930000,118.470001,119.809998,89.782730,217947800
2010-04-20,120.559998,120.980003,119.870003,120.879997,90.584572,157708000
2010-04-21,120.949997,121.230003,119.989998,120.660004,90.419716,192910100
2010-04-22,119.809998,121.169998,119.120003,121.019997,90.689476,115360300
2010-04-23,120.940002,121.860001,120.629997,121.809998,91.281487,177335500
2010-04-26,121.849998,122.120003,121.230003,121.349998,90.936783,143457300
2010-04-27,120.650002,121.339996,118.250000,118.480003,88.786034,355853300
2010-04-28,119.050003,119.680000,118.269997,119.379997,89.460495,300674100
2010-04-29,120.099998,121.110001,120.070000,120.860001,90.569572,193775000
2010-04-30,120.879997,121.010002,118.779999,118.809998,89.033340,270000900
2010-05-03,119.379997,120.680000,119.199997,120.349998,90.187401,182747900
2010-05-04,119.010002,119.029999,116.919998,117.519997,88.066658,360353400
2010-05-05,116.559998,117.800003,115.970001,116.820000,87.542091,328973200
2010-05-06,116.260002,117.000000,105.000000,112.940002,84.634521,647356600
2010-05-07,112.639999,113.769997,109.410004,111.260002,83.375572,637558800
2010-05-10,115.809998,116.650002,114.910004,116.160004,87.047501,396159600
2010-05-11,115.070000,117.360001,114.910004,115.830002,86.800232,317849800
2010-05-12,116.290001,117.620003,116.089996,117.449997,88.014229,235607100
2010-05-13,117.129997,117.680000,115.889999,115.989998,86.920120,234452500
2010-05-14,115.120003,115.330002,112.870003,113.889999,85.346443,345601400
2010-05-17,114.199997,114.519997,111.769997,113.949997,85.391403,325739800
2010-05-18,114.879997,115.220001,112.029999,112.400002,84.229874,360556800
2010-05-19,111.769997,112.769997,110.360001,111.760002,83.750259,394742700
2010-05-20,109.379997,109.889999,107.470001,107.540001,80.587929,530418300
2010-05-21,105.910004,109.379997,105.360001,109.110001,81.764412,500909400
2010-05-24,108.519997,109.389999,107.610001,107.709999,80.715286,269823000
2010-05-25,105.110001,107.870003,104.379997,107.820000,80.797722,396505200
2010-05-26,108.480003,109.470001,106.849998,107.169998,80.310608,349719300
2010-05-27,109.190002,110.800003,108.779999,110.760002,83.000862,300870500
2010-05-28,110.639999,110.720001,108.849998,109.370003,81.959244,297933500
2010-06-01,108.349998,109.949997,107.370003,107.529999,80.580368,277909400
2010-06-02,108.080002,110.339996,107.510002,110.330002,82.678650,240243700
2010-06-03,110.650002,111.059998,109.580002,110.709999,82.963402,226618300
2010-06-04,108.610001,109.330002,106.459999,106.820000,80.048355,398475600
2010-06-07,107.199997,107.610001,105.410004,105.489998,79.051666,264609100
2010-06-08,105.570000,106.830002,104.650002,106.620003,79.898468,357774300
2010-06-09,107.239998,108.279999,105.599998,106.050003,79.471313,268023300
2010-06-10,107.860001,109.279999,106.040001,109.150002,81.794388,317890600
2010-06-11,108.190002,109.750000,108.120003,109.680000,82.191574,214128200
2010-06-14,110.519997,111.120003,109.400002,109.510002,82.064156,207196100
2010-06-15,110.279999,112.099998,110.089996,112.000000,83.930122,238268700
2010-06-16,111.419998,112.419998,111.199997,111.959999,83.900154,216374000
