Date,Open,High,Low,Close,Adj Close,Volume
2023-11-14,90.000000,90.150002,89.290001,89.779999,80.219276,65666800
2023-11-15,89.010002,89.139999,88.309998,88.519997,79.093445,56205300
2023-11-16,89.300003,89.959999,89.250000,89.620003,80.076294,49473900
2023-11-17,90.160004,90.430000,89.639999,90.040001,80.451553,44091400
2023-11-20,89.620003,90.660004,89.610001,90.589996,80.942978,40477800
2023-11-21,90.500000,90.800003,89.889999,90.550003,80.907272,27721000
2023-11-22,91.120003,91.320000,90.379997,90.870003,81.193192,31197500
2023-11-24,90.099998,90.260002,89.790001,89.800003,80.237144,20199600
2023-11-27,90.300003,91.339996,90.209999,91.300003,81.577408,39804400
2023-11-28,90.910004,91.529999,90.790001,91.480003,81.738213,44989300
2023-11-29,92.110001,92.699997,91.779999,92.629997,82.765762,61647800
2023-11-30,91.970001,92.290001,91.160004,91.559998,81.809685,60520900
2023-12-01,91.309998,93.059998,91.129997,92.989998,83.350525,64172200
2023-12-04,92.489998,92.830002,92.089996,92.620003,83.018875,33766300
2023-12-05,93.629997,94.620003,93.570000,94.610001,84.802567,73588600
2023-12-06,95.080002,96.050003,94.870003,95.870003,85.931984,61606100
2023-12-07,95.180000,96.080002,95.059998,95.320000,85.438965,47970200
2023-12-08,94.419998,94.720001,93.910004,94.540001,84.739853,44809200
2023-12-11,94.010002,94.440002,93.529999,94.339996,84.560562,33909700
2023-12-12,94.150002,94.699997,93.900002,94.620003,84.811554,36996900
2023-12-13,95.169998,96.980003,95.019997,96.839996,86.801407,70828500
2023-12-14,97.660004,99.040001,97.419998,99.040001,89.059364,87798600
2023-12-15,98.690002,99.349998,98.580002,99.150002,89.158272,59941300
2023-12-18,98.500000,98.500000,98.019997,98.360001,88.447891,34746000
2023-12-19,98.860001,99.260002,98.660004,98.889999,88.924500,30018400
2023-12-20,99.110001,99.690002,98.580002,99.559998,89.526978,51229400
2023-12-21,99.739998,99.839996,98.750000,98.930000,88.960449,65231200
2023-12-22,99.379997,99.379997,98.239998,98.480003,88.555809,29244200
2023-12-26,98.540001,98.870003,98.480003,98.760002,88.807587,24019700
2023-12-27,99.779999,100.529999,99.500000,100.510002,90.381226,45082800
2023-12-28,100.089996,100.570000,99.559998,99.779999,89.724808,36213000
2023-12-29,99.129997,99.820000,98.800003,98.879997,88.915482,41616200
2024-01-02,98.230003,98.650002,98.000000,98.309998,88.402916,47797400
2024-01-03,97.379997,98.849998,97.150002,98.720001,88.771614,58159500
2024-01-04,97.419998,97.639999,97.070000,97.220001,87.422768,52604500
2024-01-05,96.500000,97.680000,96.209999,96.290001,86.586479,45894800
2024-01-08,96.230003,97.379997,96.089996,97.239998,87.440750,39485800
2024-01-09,96.639999,97.169998,96.589996,96.620003,86.883240,34374000
2024-01-10,96.919998,97.050003,96.120003,96.169998,86.478584,48227800
2024-01-11,96.169998,96.830002,95.709999,96.709999,86.964172,78858900
2024-01-12,96.779999,97.269997,96.269997,96.519997,86.793320,38883900
2024-01-16,95.620003,95.790001,94.510002,94.820000,85.264633,61716700
2024-01-17,94.599998,95.000000,94.160004,94.669998,85.129730,55506800
2024-01-18,94.459999,94.580002,93.510002,93.790001,84.338425,77339100
2024-01-19,93.709999,94.169998,93.260002,94.089996,84.608200,47030900
2024-01-22,94.820000,95.080002,94.389999,94.650002,85.111771,35756400
2024-01-23,93.889999,93.989998,93.430000,93.900002,84.437363,35786700
2024-01-24,94.510002,94.540001,93.099998,93.349998,83.942772,54574900
2024-01-25,94.000000,94.220001,93.570000,93.959999,84.491287,57019400
2024-01-26,93.930000,94.070000,93.489998,93.779999,84.329430,29276900
2024-01-29,94.309998,95.169998,94.120003,94.860001,85.300606,38243600
2024-01-30,95.480003,95.839996,94.739998,95.720001,86.073936,40151400
2024-01-31,96.220001,96.910004,96.000000,96.660004,86.919220,80646700
2024-02-01,97.419998,98.669998,97.190002,98.239998,88.624214,84291200
2024-02-02,96.269997,96.620003,95.690002,96.070000,86.666611,63823300
2024-02-05,94.629997,94.849998,94.019997,94.129997,84.916496,53827400
2024-02-06,94.239998,95.150002,94.209999,95.050003,85.746452,33411500
2024-02-07,94.570000,95.230003,94.519997,94.589996,85.331474,40120200
2024-02-08,94.019997,94.300003,93.660004,94.040001,84.835312,50087700
2024-02-09,93.760002,94.010002,93.660004,93.849998,84.663918,27951300
2024-02-12,93.900002,94.139999,93.500000,93.959999,84.763153,27890300
2024-02-13,92.860001,93.059998,92.330002,92.349998,83.310738,49768500
2024-02-14,92.300003,93.050003,92.230003,92.820000,83.734734,44191600
2024-02-15,93.559998,93.720001,93.000000,93.300003,84.167763,49598500
2024-02-16,92.480003,92.849998,92.339996,92.760002,83.680595,33116800
2024-02-20,92.790001,93.190002,92.720001,92.839996,83.752762,24469300
2024-02-21,92.830002,92.900002,92.010002,92.180000,83.157372,36343100
2024-02-22,92.330002,92.760002,92.269997,92.629997,83.563332,45190700
2024-02-23,92.750000,94.000000,92.750000,93.870003,84.681953,38406700
2024-02-26,94.000000,94.029999,93.190002,93.589996,84.429352,27855000
2024-02-27,93.239998,93.470001,92.849998,92.930000,83.833969,30242000
2024-02-28,93.080002,93.599998,92.900002,93.519997,84.366219,34574200
2024-02-29,93.820000,94.300003,93.779999,94.180000,84.961617,51038600
2024-03-01,93.440002,94.510002,93.010002,94.470001,85.491028,45832800
2024-03-04,93.699997,94.160004,93.680000,94.089996,85.147125,23864200
2024-03-05,95.230003,95.680000,94.970001,95.430000,86.359764,37721900
2024-03-06,95.489998,96.169998,95.410004,95.989998,86.866531,40571600
2024-03-07,96.360001,96.400002,95.480003,95.900002,86.785118,39075000
2024-03-08,95.800003,96.050003,95.480003,95.730003,86.631233,25023200
2024-03-11,95.959999,96.010002,95.370003,95.680000,86.586021,17787900
2024-03-12,95.040001,95.209999,94.690002,94.879997,85.862045,29566000
2024-03-13,94.500000,94.739998,94.209999,94.419998,85.445755,38270100
2024-03-14,93.730003,93.750000,92.860001,92.970001,84.133583,58365600
2024-03-15,93.059998,93.190002,92.790001,92.940002,84.106430,34997700
2024-03-18,92.730003,92.989998,92.500000,92.660004,83.853035,29519500
